,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
709,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Matches
710,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,35,22,24,8,3,14,33,42.4,19,26,6,20,41,76,42,0,Matches
711,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,29,1989,21.1,34,22,8,13,13,15,38,39.5,23,14,2,12,11,45,16,1,Matches
712,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,1994,3.6,4,4,2,0,2,2,3,66.7,1,0,0,0,1,5,9,0,Matches
713,Hugo Duro,es ESP,"MF,FW",Getafe,es La Liga,18,1999,4.6,6,4,1,2,3,3,6,50.0,3,6,1,5,3,9,4,0,Matches
714,Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0,Matches
715,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,24,1993,23.7,17,8,3,9,5,7,23,30.4,16,20,2,18,14,31,1,0,Matches
716,Edin Džeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,13,7,3,5,5,4,16,25.0,12,10,1,9,0,13,36,1,Matches
717,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,44,27,22,19,3,19,58,32.8,39,22,1,21,17,61,12,1,Matches
718,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,47,33,26,20,1,16,22,72.7,6,37,24,13,39,86,136,2,Matches
719,Dennis Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,3,2,0,1,2,0,2,0.0,2,1,0,1,2,5,3,0,Matches
720,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,69,36,48,16,5,29,58,50.0,29,62,28,34,81,150,179,4,Matches
721,Simone Edera,it ITA,MF,Torino,it Serie A,21,1997,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
722,Simone Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,4,4,3,0,1,1,3,33.3,2,5,1,4,0,4,1,0,Matches
723,Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38.0,3,3,2,1,0,3,3,100.0,0,0,0,0,1,4,12,2,Matches
724,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,1998,12.4,13,9,7,4,2,5,19,26.3,14,13,0,13,4,17,7,0,Matches
725,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,68,42,29,34,5,24,54,44.4,30,49,10,39,30,98,69,0,Matches
726,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,61,39,16,38,7,37,68,54.4,31,42,12,30,53,114,62,1,Matches
727,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,8,3,5,3,0,2,11,18.2,9,13,4,9,6,14,27,0,Matches
728,Harvey Elliott,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
729,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,13,4,9,1,3,1,2,50.0,1,7,4,3,2,15,8,0,Matches
730,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25.0,47,29,31,14,2,26,41,63.4,15,23,7,16,39,86,150,0,Matches
731,Gorka Elustondo,es ESP,"MF,DF",Rayo Vallecano,es La Liga,31,1987,3.2,7,5,4,3,0,5,8,62.5,3,6,1,5,6,13,10,0,Matches
732,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,21,1996,29.1,41,19,34,7,0,23,33,69.7,10,30,13,17,47,88,135,6,Matches
733,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,8,5,5,3,0,5,7,71.4,2,9,7,2,7,15,30,0,Matches
734,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,23,1994,8.8,16,12,7,6,3,6,19,31.6,13,11,1,10,6,22,5,0,Matches
735,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,es La Liga,26,1992,25.4,54,26,20,24,10,22,61,36.1,39,38,2,36,29,83,22,0,Matches
736,Breel Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,22,17,4,13,5,1,9,11.1,8,11,0,11,4,26,6,0,Matches
737,Emerson,br BRA,"FW,DF",Betis,es La Liga,19,1999,3.5,9,7,6,1,2,3,10,30.0,7,6,0,6,7,16,12,0,Matches
738,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,16,8,6,5,5,4,24,16.7,20,18,3,15,6,22,23,0,Matches
739,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33.0,11,8,6,5,0,6,16,37.5,10,30,24,6,44,55,181,3,Matches
740,Sergi Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,27,17,3,11,13,7,30,23.3,23,11,1,10,6,33,14,0,Matches
741,Javier Eraso,es ESP,"MF,FW",Leganés,es La Liga,28,1990,7.0,6,3,3,2,1,0,6,0.0,6,3,1,2,7,13,4,0,Matches
742,Christian Eriksen,dk DEN,MF,Tottenham,eng Premier League,26,1992,30.8,41,25,8,20,13,17,59,28.8,42,26,3,23,15,56,13,0,Matches
743,Patrick Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,15,10,7,7,1,7,19,36.8,12,24,13,11,23,38,45,0,Matches
744,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,49,28,11,35,3,19,46,41.3,27,37,2,35,21,70,21,0,Matches
745,Sergio Escudero,es ESP,"DF,FW",Sevilla,es La Liga,28,1989,17.2,43,29,20,18,5,18,35,51.4,17,22,4,18,24,67,52,0,Matches
746,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,20,14,16,4,0,8,17,47.1,9,46,31,15,40,60,197,5,Matches
747,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32.0,3,2,3,0,0,2,5,40.0,3,1,0,1,1,4,15,0,Matches
748,Alexander Esswein,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,13.9,17,11,6,4,7,6,21,28.6,15,17,0,17,12,29,16,0,Matches
749,Neil Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,7,8,19,1,Matches
750,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,47,24,14,25,8,19,59,32.2,40,18,1,17,24,71,11,0,Matches
751,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,47,23,32,12,3,26,47,55.3,21,38,25,13,39,86,163,3,Matches
752,Lucas Evangelista,br BRA,"FW,MF",Nantes,fr Ligue 1,23,1995,8.0,30,17,11,12,7,14,25,56.0,11,10,0,10,9,39,6,0,Matches
753,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,24,13,20,4,0,13,18,72.2,5,28,10,18,33,57,152,3,Matches
754,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,24,20,21,3,0,8,14,57.1,6,23,16,7,25,49,108,1,Matches
755,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,26,1992,4.0,6,5,3,2,1,2,4,50.0,2,6,1,5,4,10,1,0,Matches
756,Valentin Eysseric,fr FRA,"MF,FW",Nantes,fr Ligue 1,26,1992,2.3,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,0,0,Matches
757,Marco Fabián,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,1989,0.7,3,2,2,1,0,1,1,100.0,0,0,0,0,3,6,0,0,Matches
758,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,33,1985,38.0,1,0,1,0,0,1,3,33.3,2,0,0,0,1,2,10,1,Matches
759,Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,59,31,17,38,4,24,59,40.7,35,34,6,28,28,87,27,2,Matches
760,Fábio,br BRA,"DF,FW",Nantes,fr Ligue 1,28,1990,14.2,53,34,25,27,1,26,53,49.1,27,18,4,14,18,71,27,0,Matches
761,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2.0,6,4,4,2,0,1,5,20.0,4,2,1,1,1,7,0,0,Matches
762,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,14,10,5,5,4,8,28,28.6,20,12,3,9,9,23,5,1,Matches
763,Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,2,Matches
764,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,4,Matches
765,Romain Faivre,fr FRA,MF,Monaco,fr Ligue 1,20,1998,1.0,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,1,Matches
766,Fayçal Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36.0,65,32,22,33,10,25,66,37.9,41,27,6,21,29,94,19,2,Matches
767,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,34,15,6,16,12,8,27,29.6,19,11,6,5,3,37,23,2,Matches
768,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,8,5,1,3,4,2,3,66.7,1,4,1,3,1,9,5,0,Matches
769,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,9,6,7,1,1,2,6,33.3,4,11,5,6,14,23,32,0,Matches
770,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,28,1990,17.9,13,8,3,8,2,3,16,18.8,13,14,0,14,3,16,2,0,Matches
771,Paolo Faragò,it ITA,"MF,DF",Cagliari,it Serie A,25,1993,18.9,46,29,20,16,10,13,43,30.2,30,28,2,26,15,61,38,0,Matches
772,Mohamed Fares,dz ALG,DF,SPAL,it Serie A,22,1996,32.8,63,43,37,18,8,25,54,46.3,29,48,4,44,54,117,83,2,Matches
773,Diego Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,11,4,2,8,1,3,10,30.0,7,7,1,6,0,11,4,0,Matches
774,Diego Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,13,9,3,7,3,2,11,18.2,9,7,1,6,1,14,5,0,Matches
775,Andrea Favilli,it ITA,"FW,DF",Genoa,it Serie A,21,1997,1.9,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,1,0,Matches
776,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,28,20,14,11,3,12,25,48.0,13,45,33,12,53,81,171,2,Matches
777,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,38,23,31,6,1,16,28,57.1,12,19,8,11,31,69,94,2,Matches
778,Nabil Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,51,31,16,19,16,13,38,34.2,25,42,0,42,7,58,3,0,Matches
779,Yassin Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
780,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,23,15,21,2,0,9,17,52.9,8,17,9,8,35,58,71,0,Matches
781,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,1997,14.3,27,18,20,7,0,13,20,65.0,7,27,15,12,26,53,57,1,Matches
782,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,13,7,7,5,1,9,10,90.0,1,6,2,4,6,19,11,1,Matches
783,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,21,13,11,9,1,9,17,52.9,8,9,5,4,4,25,34,1,Matches
784,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,1991,22.8,48,30,34,12,2,24,51,47.1,27,24,6,18,36,84,68,0,Matches
785,Edimilson Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,36,24,17,16,3,14,36,38.9,22,31,6,25,26,62,31,0,Matches
786,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,24.7,74,48,33,38,3,23,65,35.4,42,45,9,36,53,127,16,0,Matches
787,Aitor Fernández,es ESP,GK,Levante,es La Liga,27,1991,16.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,10,1,Matches
788,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,31,1986,6.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1,Matches
789,Borja Fernández,es ESP,"MF,DF",Valladolid,es La Liga,37,1981,9.3,17,12,7,9,1,6,16,37.5,10,14,2,12,14,31,25,0,Matches
790,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,16.5,16,12,12,4,0,10,18,55.6,8,19,12,7,25,41,106,1,Matches
791,Joaquín Fernández,es ESP,"DF,MF",Valladolid,es La Liga,22,1996,9.3,16,9,14,1,1,8,16,50.0,8,9,7,2,17,33,45,0,Matches
792,Valery Fernández,es ESP,"DF,FW",Girona,es La Liga,18,1999,9.9,20,15,13,6,1,10,17,58.8,7,15,1,14,8,28,10,0,Matches
793,Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,1985,26.4,57,43,19,30,8,26,47,55.3,21,28,4,24,41,98,70,0,Matches
794,Juan Ferney Otero,co COL,"FW,MF",Amiens,fr Ligue 1,23,1995,24.2,29,13,11,12,6,13,46,28.3,33,23,3,20,22,51,18,0,Matches
795,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,24,1994,6.0,10,8,4,6,0,5,7,71.4,2,7,4,3,9,19,26,0,Matches
796,David Ferreiro,es ESP,"MF,FW",Huesca,es La Liga,30,1988,25.3,36,22,13,19,4,11,64,17.2,53,27,1,26,24,60,14,2,Matches
797,Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,27,1991,2.3,5,2,0,4,1,1,3,33.3,2,3,0,3,0,5,5,0,Matches
798,Jordan Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,20.8,52,31,22,23,7,26,62,41.9,36,27,2,25,15,67,9,1,Matches
799,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,1.3,5,3,3,1,1,1,4,25.0,3,4,2,2,1,6,3,0,Matches
800,Oliver Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,11.7,38,22,17,17,4,12,38,31.6,26,20,3,17,13,51,19,0,Matches
801,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,14.8,7,3,2,5,0,1,9,11.1,8,6,1,5,3,10,11,0,Matches
802,Roberto Firmino,br BRA,"FW,MF",Liverpool,eng Premier League,26,1991,29.0,30,20,5,16,9,7,34,20.6,27,35,1,34,6,36,16,0,Matches
803,Junior Firpo,do DOM,"DF,FW",Betis,es La Liga,21,1996,21.5,38,25,16,14,8,10,24,41.7,14,27,2,25,23,61,48,0,Matches
804,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,5.0,9,4,4,4,1,4,7,57.1,3,3,1,2,5,14,4,0,Matches
805,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
806,Sergio Floccari,it ITA,FW,SPAL,it Serie A,36,1981,10.8,13,5,1,5,7,1,7,14.3,6,6,2,4,2,15,6,0,Matches
807,Alessandro Florenzi,it ITA,"DF,FW",Roma,it Serie A,27,1991,24.2,38,21,22,11,5,17,37,45.9,20,27,5,22,46,84,58,0,Matches
808,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,3.7,7,6,1,3,3,2,9,22.2,7,1,0,1,4,11,1,0,Matches
809,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,25,1992,2.1,6,4,3,3,0,1,3,33.3,2,2,1,1,3,9,0,0,Matches
810,Guessouma Fofana,mr MTN,MF,Guingamp,fr Ligue 1,25,1992,5.3,14,9,2,10,2,4,10,40.0,6,3,0,3,6,20,8,0,Matches
811,Seko Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,29.3,25,13,14,10,1,6,36,16.7,30,20,7,13,29,54,18,3,Matches
812,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,1.8,7,6,5,2,0,6,13,46.2,7,1,0,1,4,11,9,0,Matches
813,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,10.1,28,20,5,20,3,9,27,33.3,18,7,0,7,11,39,8,0,Matches
814,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32.0,91,52,55,23,13,42,69,60.9,27,30,4,26,49,140,80,1,Matches
815,Thomas Fontaine,mg MAD,"DF,MF",Reims,fr Ligue 1,27,1991,4.7,6,3,5,0,1,2,5,40.0,3,6,2,4,7,13,28,1,Matches
816,José Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,34.6,27,15,15,9,3,17,24,70.8,7,33,26,7,37,64,153,1,Matches
817,Rui Fonte,pt POR,"FW,MF",Lille,fr Ligue 1,28,1990,7.0,25,12,4,16,5,6,11,54.5,5,4,0,4,2,27,8,0,Matches
818,Pablo Fornals,es ESP,"MF,FW",Villarreal,es La Liga,22,1996,27.5,49,26,14,26,9,15,54,27.8,39,32,4,28,24,73,19,0,Matches
819,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,26,1991,13.9,12,7,0,12,0,5,16,31.3,11,16,1,15,3,15,6,0,Matches
820,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
821,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,1.5,3,1,1,2,0,0,0,,0,1,1,0,2,5,9,2,Matches
822,Iver Fossum,no NOR,MF,Hannover 96,de Bundesliga,22,1996,5.1,9,5,1,7,1,4,8,50.0,4,8,2,6,7,16,10,0,Matches
823,Ben Foster,eng ENG,GK,Watford,eng Premier League,35,1983,38.0,2,2,2,0,0,2,6,33.3,4,0,0,0,2,4,34,3,Matches
824,Timothy Fosu-Mensah,nl NED,DF,Fulham,eng Premier League,20,1998,8.8,18,7,12,6,0,8,13,61.5,5,11,5,6,12,30,30,1,Matches
825,Dimitri Foulquier,fr FRA,"MF,DF",Getafe,es La Liga,25,1993,20.0,29,12,10,14,5,11,22,50.0,11,23,2,21,20,49,38,0,Matches
826,Juan Foyth,ar ARG,DF,Tottenham,eng Premier League,20,1998,9.9,31,17,20,11,0,14,19,73.7,5,12,5,7,10,41,50,1,Matches
827,Raphael Framberger,de GER,"DF,MF",Augsburg,de Bundesliga,22,1995,6.1,8,6,4,4,0,0,3,0.0,3,10,3,7,11,19,15,1,Matches
828,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,33,1985,13.7,25,14,19,5,1,12,24,50.0,12,15,7,8,19,44,73,1,Matches
829,Mike Frantz,de GER,"MF,FW",Freiburg,de Bundesliga,31,1986,24.6,34,26,15,15,4,6,20,30.0,14,24,4,20,21,55,32,0,Matches
830,Ryan Fraser,sct SCO,"MF,FW",Bournemouth,eng Premier League,24,1994,35.2,19,11,9,8,2,10,32,31.3,22,23,6,17,22,41,33,0,Matches
831,Pierluigi Frattali,it ITA,GK,Parma,it Serie A,32,1985,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
832,Fred,br BRA,MF,Manchester Utd,eng Premier League,25,1993,11.6,29,17,12,16,1,15,33,45.5,18,26,2,24,16,45,14,2,Matches
833,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,25,1992,12.1,38,23,33,5,0,21,32,65.6,11,15,5,10,13,51,49,1,Matches
834,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,26,1992,33.6,84,45,34,34,16,30,70,42.9,40,62,12,50,38,122,45,0,Matches
835,Nicolas Frey,fr FRA,DF,Chievo,it Serie A,34,1984,2.5,3,1,2,1,0,0,3,0.0,3,3,3,0,7,10,18,0,Matches
836,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,20,1998,5.3,8,6,4,3,1,3,11,27.3,8,9,6,3,13,21,21,0,Matches
837,Alexander Fuchs,de GER,"MF,FW",Nürnberg,de Bundesliga,21,1997,7.3,14,12,5,7,2,5,15,33.3,10,9,1,8,5,19,10,0,Matches
838,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,32,1986,2.3,4,3,0,4,0,1,2,50.0,1,0,0,0,4,8,8,0,Matches
839,Javi Fuego,es ESP,MF,Villarreal,es La Liga,34,1984,2.6,6,3,5,1,0,4,8,50.0,4,2,0,2,3,9,9,0,Matches
840,Angelo Fulgini,fr FRA,"MF,FW",Angers,fr Ligue 1,21,1996,18.2,38,22,18,13,7,12,31,38.7,19,21,3,18,28,66,15,0,Matches
841,Niclas Füllkrug,de GER,FW,Hannover 96,de Bundesliga,25,1993,12.4,3,0,0,1,2,1,5,20.0,4,10,4,6,1,4,17,0,Matches
842,Ramiro Funes Mori,ar ARG,"DF,MF",Villarreal,es La Liga,27,1991,29.2,41,29,30,9,2,19,44,43.2,25,36,24,12,42,83,149,2,Matches
843,Manolo Gabbiadini,it ITA,"FW,MF",Southampton,eng Premier League,26,1991,5.3,6,2,1,4,1,1,2,50.0,1,5,0,5,3,9,6,0,Matches
844,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,26,1991,9.0,5,2,1,3,1,3,11,27.3,8,6,1,5,4,9,4,0,Matches
845,Mijat Gaćinović,rs SRB,MF,Eint Frankfurt,de Bundesliga,23,1995,18.1,31,20,7,13,11,11,42,26.2,31,26,1,25,24,55,10,0,Matches
846,Gianluca Gaetano,it ITA,"MF,FW",Napoli,it Serie A,18,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
847,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,24,1994,12.1,23,14,13,8,2,10,27,37.0,17,21,3,18,16,39,19,0,Matches
848,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,28,1990,33.8,69,45,52,15,2,33,68,48.5,35,60,33,27,66,135,213,2,Matches
849,Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,1.0,2,1,1,0,1,1,1,100.0,0,0,0,0,1,3,7,0,Matches
850,Javi Galán,es ESP,"DF,FW",Huesca,es La Liga,23,1994,16.0,61,39,36,23,2,34,59,57.6,25,22,1,21,19,80,52,1,Matches
851,Sam Gallagher,eng ENG,FW,Southampton,eng Premier League,22,1995,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
852,Álex Gallar,es ESP,"MF,FW",Huesca,es La Liga,26,1992,11.2,15,9,6,5,4,8,19,42.1,11,9,1,8,9,24,5,0,Matches
853,Enric Gallego,es ESP,FW,Huesca,es La Liga,31,1986,17.1,21,15,3,13,5,3,19,15.8,16,17,2,15,8,29,32,0,Matches
854,Álex Gálvez,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,15.7,38,28,25,13,0,14,28,50.0,14,7,2,5,45,83,69,1,Matches
855,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,31,1987,17.9,14,9,4,6,4,1,6,16.7,5,12,2,10,5,19,3,0,Matches
856,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,28,1989,31.4,142,89,70,63,9,38,76,50.0,38,52,8,44,74,216,48,1,Matches
857,Ignatius Ganago,cm CMR,FW,Nice,fr Ligue 1,19,1999,11.5,3,1,0,2,1,0,7,0.0,7,2,0,2,1,4,7,0,Matches
858,Cristian Ganea,ro ROU,DF,Athletic Club,es La Liga,26,1992,0.5,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,2,0,Matches
859,Ganso,br BRA,"MF,FW",Amiens,fr Ligue 1,28,1989,5.8,12,8,2,8,2,2,15,13.3,13,5,1,4,6,18,0,0,Matches
860,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,31,1986,23.7,20,17,15,3,2,9,18,50.0,9,30,23,7,16,36,140,0,Matches
861,Borja Garcés,es ESP,FW,Atlético Madrid,es La Liga,18,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
862,Alberto García,es ESP,GK,Rayo Vallecano,es La Liga,33,1985,17.0,1,1,1,0,0,1,3,33.3,2,1,0,1,2,3,1,2,Matches
863,Aleix García,es ESP,MF,Girona,es La Liga,21,1997,18.5,37,19,17,20,0,13,36,36.1,23,21,6,15,21,58,18,0,Matches
864,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,25,1992,19.6,22,19,11,7,4,4,25,16.0,21,24,0,24,19,41,30,0,Matches
865,Borja García,es ESP,"MF,FW",Girona,es La Liga,27,1990,29.2,39,27,17,15,7,22,44,50.0,22,23,2,21,38,77,17,0,Matches
866,Dani García,es ESP,MF,Athletic Club,es La Liga,28,1990,27.5,56,34,21,32,3,24,63,38.1,39,28,8,20,49,105,46,1,Matches
867,Javi García,es ESP,"DF,MF",Betis,es La Liga,31,1987,5.8,3,1,3,0,0,2,3,66.7,1,5,1,4,5,8,27,0,Matches
868,Manu García,es ESP,MF,Alavés,es La Liga,32,1986,25.9,83,48,29,40,14,24,77,31.2,53,42,7,35,23,106,67,0,Matches
869,Manu García,es ESP,MF,Toulouse,fr Ligue 1,20,1998,20.5,37,26,14,17,6,15,49,30.6,34,16,1,15,15,52,5,0,Matches
870,Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,32,1986,26.3,61,41,13,37,11,22,68,32.4,46,56,1,55,21,82,39,0,Matches
871,Raúl García,es ESP,DF,Leganés,es La Liga,29,1989,4.2,8,6,4,4,0,6,8,75.0,2,5,2,3,6,14,28,1,Matches
872,Raúl García,es ESP,DF,Girona,es La Liga,29,1989,9.4,21,12,11,7,3,11,16,68.8,5,14,4,10,11,32,35,1,Matches
873,Sergio García,es ESP,"FW,MF",Espanyol,es La Liga,35,1983,16.5,18,10,4,11,3,3,16,18.8,13,6,1,5,10,28,4,0,Matches
874,James Garner,eng ENG,MF,Manchester Utd,eng Premier League,17,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
875,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,27,1990,28.9,62,43,39,17,6,29,49,59.2,20,48,11,37,42,104,91,0,Matches
876,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,26,1992,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
877,Marcello Gazzola,it ITA,"DF,MF",Parma,it Serie A,33,1985,10.2,9,4,2,5,2,5,9,55.6,4,6,3,3,4,13,33,0,Matches
878,Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,de Bundesliga,22,1995,29.7,51,31,29,15,7,23,51,45.1,28,39,5,34,30,81,32,1,Matches
879,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,27,1990,38.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,11,4,Matches
880,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,31.3,53,38,27,16,10,22,51,43.1,29,33,8,25,69,122,100,0,Matches
