,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
748,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,22,1999,31.0,2,0,2,0,0,1,3,33.3,2,0,0,0,1,3,13,5,Matches
749,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,24,1998,37.0,30,20,13,13,4,13,27,48.1,14,51,31,20,56,86,112,2,Matches
750,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,22,2000,22.4,31,21,23,7,1,13,20,65.0,7,17,11,6,23,54,60,1,Matches
751,Djené,tg TOG,DF,Getafe,es La Liga,30,1991,31.6,41,28,23,17,1,22,38,57.9,16,25,10,15,42,83,81,1,Matches
752,Moussa Djenepo,ml MLI,"DF,FW",Southampton,eng Premier League,24,1998,7.9,19,11,13,5,1,11,27,40.7,16,19,2,17,11,30,7,0,Matches
753,Koffi Djidji,ci CIV,DF,Torino,it Serie A,29,1992,26.9,50,25,32,17,1,18,32,56.3,14,29,14,15,34,84,72,0,Matches
754,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,27,1994,29.7,53,36,37,16,0,26,46,56.5,20,45,19,26,66,119,151,3,Matches
755,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,29,1993,20.0,34,19,21,13,0,17,25,68.0,8,17,7,10,36,70,74,1,Matches
756,Moussa Djitte,sn SEN,FW,Ajaccio,fr Ligue 1,22,1999,1.5,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,1,0,Matches
757,Ouparine Djoco,gw GNB,GK,Clermont Foot,fr Ligue 1,24,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
758,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,30,1992,14.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,Matches
759,Alan Do Marcolino,ga GAB,FW,Rennes,fr Ligue 1,20,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
760,Ben Doak,sct SCO,FW,Liverpool,eng Premier League,16,2005,0.3,3,2,1,2,0,1,1,100.0,0,1,0,1,0,3,0,0,Matches
761,Ritsu Doan,jp JPN,"MF,FW",Freiburg,de Bundesliga,24,1998,26.9,61,29,19,29,13,25,54,46.3,29,40,1,39,14,75,12,0,Matches
762,Dodô,br BRA,DF,Fiorentina,it Serie A,23,1998,25.9,40,22,20,14,6,22,46,47.8,24,26,2,24,25,65,37,0,Matches
763,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,24,1998,24.6,38,23,21,17,0,14,26,53.8,12,27,12,15,29,67,93,0,Matches
764,Matt Doherty,ie IRL,"DF,MF",Tottenham,eng Premier League,30,1992,7.4,16,10,12,3,1,8,10,80.0,2,11,6,5,8,24,14,1,Matches
765,Matt Doherty,ie IRL,DF,Atlético Madrid,es La Liga,30,1992,0.2,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
766,Josh Doig,sct SCO,DF,Hellas Verona,it Serie A,20,2002,15.0,19,8,6,7,6,6,16,37.5,10,25,6,19,11,30,13,1,Matches
767,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,20,2002,14.3,25,16,6,13,6,12,24,50.0,12,10,0,10,5,30,2,0,Matches
768,Kasper Dolberg,dk DEN,FW,Sevilla,es La Liga,24,1997,2.2,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,5,0,Matches
769,Kasper Dolberg,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,1997,4.5,7,5,1,4,2,4,6,66.7,2,6,2,4,0,7,5,0,Matches
770,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,21,2001,1.2,1,1,0,1,0,1,2,50.0,1,1,1,0,0,1,7,0,Matches
771,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,24,1998,25.6,79,49,34,33,12,39,76,51.3,37,29,3,26,21,100,29,1,Matches
772,John Donald,es ESP,"MF,DF",Elche,es La Liga,21,2000,12.1,20,11,9,9,2,7,14,50.0,7,14,7,7,14,34,23,1,Matches
773,Giulio Donati,it ITA,DF,Monza,it Serie A,32,1990,4.7,4,1,1,1,2,3,6,50.0,3,3,1,2,4,8,11,0,Matches
774,Kyliane Dong,fr FRA,"MF,FW",Troyes,fr Ligue 1,17,2004,2.4,3,1,0,2,1,1,2,50.0,1,1,0,1,1,4,0,0,Matches
775,Jordan Dongmo,cm CMR,MF,Troyes,fr Ligue 1,21,2001,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
776,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,23,1999,37.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,12,4,Matches
777,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,24,1998,5.4,21,12,8,11,2,9,16,56.3,7,9,3,6,6,27,9,0,Matches
778,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,24,1997,37.9,48,30,29,15,4,18,27,66.7,9,49,26,23,32,80,125,3,Matches
779,Jodel Dossou,bj BEN,"MF,DF",Clermont Foot,fr Ligue 1,30,1992,2.9,7,4,3,2,2,4,4,100.0,0,2,1,1,1,8,0,0,Matches
780,Lohann Doucet,fr FRA,"MF,FW",Nantes,fr Ligue 1,19,2002,1.0,3,0,2,0,1,3,4,75.0,1,2,0,2,2,5,4,0,Matches
781,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,29,1993,17.0,31,20,9,15,7,12,37,32.4,25,26,3,23,13,44,11,0,Matches
782,Cheick Doucouré,ml MLI,MF,Crystal Palace,eng Premier League,22,2000,30.8,77,46,40,33,4,29,52,55.8,23,47,13,34,56,133,48,0,Matches
783,Siriné Doucouré,ml MLI,"FW,MF",Lorient,fr Ligue 1,20,2002,1.5,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,0,0,Matches
784,Désiré Doué,fr FRA,"MF,FW",Rennes,fr Ligue 1,17,2005,12.4,37,18,10,23,4,13,32,40.6,19,17,1,16,13,50,3,0,Matches
785,Guela Doué,fr FRA,"FW,MF",Rennes,fr Ligue 1,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
786,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,19,2003,25.5,48,24,23,21,4,20,34,58.8,14,26,8,18,27,75,54,0,Matches
787,Kamory Doumbia,ml MLI,MF,Reims,fr Ligue 1,19,2003,12.8,31,16,9,14,8,12,37,32.4,25,17,1,16,13,44,3,0,Matches
788,Souleyman Doumbia,ci CIV,"DF,FW",Angers,fr Ligue 1,25,1996,19.9,45,31,31,13,1,17,31,54.8,14,20,3,17,27,72,27,1,Matches
789,Flynn Downes,eng ENG,MF,West Ham,eng Premier League,23,1999,8.5,16,9,4,10,2,6,12,50.0,6,15,2,13,7,23,6,0,Matches
790,Kami Doyle,eng ENG,MF,Southampton,eng Premier League,16,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
791,Bartłomiej Drągowski,pl POL,GK,Spezia,it Serie A,24,1997,32.7,1,0,1,0,0,1,5,20.0,4,0,0,0,1,2,15,3,Matches
792,Cody Drameh,eng ENG,DF,Leeds United,eng Premier League,20,2001,0.8,5,4,0,4,1,2,3,66.7,1,0,0,0,1,6,1,0,Matches
793,Dion Drena Beljo,hr CRO,FW,Augsburg,de Bundesliga,20,2002,12.5,7,6,3,2,2,2,13,15.4,11,15,2,13,1,8,14,0,Matches
794,Dominick Drexler,de GER,"MF,FW",Schalke 04,de Bundesliga,32,1990,15.2,25,17,12,10,3,9,22,40.9,13,18,2,16,8,33,12,0,Matches
795,Domingos Duarte,pt POR,DF,Getafe,es La Liga,27,1995,29.5,26,18,21,5,0,19,26,73.1,7,29,23,6,39,65,145,0,Matches
796,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,33,1989,1.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
797,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,28,1994,31.7,8,3,2,4,2,3,16,18.8,13,13,2,11,9,17,41,1,Matches
798,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,27,1994,11.8,22,14,7,12,3,9,16,56.3,7,11,0,11,13,35,8,0,Matches
799,Ondrej Duda,sk SVK,MF,Köln,de Bundesliga,27,1994,7.7,9,8,2,5,2,4,11,36.4,7,7,1,6,2,11,3,0,Matches
800,Shane Duffy,ie IRL,"DF,FW",Fulham,eng Premier League,30,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
801,Rémy Dugimont,fr FRA,"FW,MF",Auxerre,fr Ligue 1,36,1986,1.3,2,1,0,1,1,1,2,50.0,1,3,0,3,0,2,5,0,Matches
802,Denzel Dumfries,nl NED,DF,Inter,it Serie A,26,1996,24.6,35,18,17,13,5,22,34,64.7,12,33,9,24,12,47,26,0,Matches
803,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,29,1993,12.3,18,10,0,17,1,10,21,47.6,11,9,0,9,8,26,6,0,Matches
804,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,30,1991,36.0,30,19,19,9,2,18,41,43.9,23,37,27,10,34,64,81,1,Matches
805,Maxime Dupé,fr FRA,GK,Toulouse,fr Ligue 1,29,1993,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,3,Matches
806,Jhon Durán,co COL,"FW,MF",Aston Villa,eng Premier League,18,2003,1.5,2,2,0,1,1,1,4,25.0,3,0,0,0,2,4,2,0,Matches
807,Pablo Durán,es ESP,"MF,DF",Celta Vigo,es La Liga,21,2001,0.4,0,0,0,0,0,0,0,,0,2,1,1,1,1,2,0,Matches
808,Julien Duranville,be BEL,MF,Dortmund,de Bundesliga,16,2006,0.3,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
809,Hugo Duro,es ESP,FW,Valencia,es La Liga,22,1999,15.4,15,12,2,6,7,7,17,41.2,10,11,1,10,2,17,7,1,Matches
810,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,25,1997,27.9,72,38,44,24,4,42,73,57.5,31,33,5,28,28,100,65,1,Matches
811,Paulo Dybala,ar ARG,"MF,FW",Roma,it Serie A,28,1993,19.3,14,4,1,8,5,8,26,30.8,18,12,1,11,8,22,4,0,Matches
812,Edin Džeko,ba BIH,FW,Inter,it Serie A,36,1986,19.2,3,2,0,3,0,0,4,0.0,4,15,1,14,3,6,25,0,Matches
813,Malcolm Ebiowei,eng ENG,"MF,FW",Crystal Palace,eng Premier League,18,2003,0.4,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,0,0,Matches
814,Festy Ebosele,ie IRL,DF,Udinese,it Serie A,19,2002,4.6,15,10,8,7,0,4,10,40.0,6,5,0,5,2,17,5,0,Matches
815,Enzo Ebosse,cm CMR,DF,Udinese,it Serie A,23,1999,10.3,15,9,11,4,0,9,13,69.2,4,27,6,21,11,26,29,0,Matches
816,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,26,1995,21.4,22,14,11,7,4,9,13,69.2,4,23,12,11,12,34,79,1,Matches
817,Ederson,br BRA,GK,Manchester City,eng Premier League,28,1993,35.0,3,1,3,0,0,1,2,50.0,1,0,0,0,1,4,10,2,Matches
818,Éderson,br BRA,MF,Atalanta,it Serie A,23,1999,24.6,67,34,18,42,7,29,66,43.9,37,56,7,49,36,103,31,0,Matches
819,Odsonne Édouard,fr FRA,FW,Crystal Palace,eng Premier League,24,1998,20.0,25,13,7,12,6,7,13,53.8,6,17,5,12,3,28,22,0,Matches
820,Samuel Edozie,eng ENG,"FW,MF",Southampton,eng Premier League,19,2003,6.3,17,10,6,10,1,3,8,37.5,5,7,0,7,6,23,6,0,Matches
821,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,25,1996,27.2,51,29,21,24,6,17,35,48.6,18,37,8,29,36,87,27,0,Matches
822,Lilian Egloff,de GER,"MF,FW",Stuttgart,de Bundesliga,19,2002,2.7,12,10,4,5,3,4,6,66.7,2,2,0,2,1,13,1,0,Matches
823,Íñigo Eguaras,es ESP,MF,Almería,es La Liga,30,1992,10.7,11,8,4,6,1,5,18,27.8,13,9,3,6,6,17,15,0,Matches
824,Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,27,1995,17.1,47,31,28,13,6,29,45,64.4,16,21,3,18,10,57,42,1,Matches
825,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,27,1995,0.7,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,0,Matches
826,Julian Eitschberger,de GER,FW,Hertha BSC,de Bundesliga,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
827,Chidera Ejuke,ng NGA,"FW,MF",Hertha BSC,de Bundesliga,24,1998,9.9,5,4,1,4,0,1,5,20.0,4,4,0,4,4,9,1,0,Matches
828,Albin Ekdal,se SWE,MF,Spezia,it Serie A,33,1989,19.3,37,20,14,20,3,19,45,42.2,26,24,2,22,26,63,36,0,Matches
829,Hugo Ekitike,fr FRA,FW,Paris S-G,fr Ligue 1,20,2002,12.8,12,4,1,10,1,4,12,33.3,8,12,0,12,9,21,3,0,Matches
830,Emmanuel Ekong,se SWE,"FW,MF",Empoli,it Serie A,20,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
831,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,20,2002,4.7,3,0,0,2,1,1,2,50.0,1,4,0,4,2,5,4,0,Matches
832,Alberth Elis,hn HON,"MF,FW",Brest,fr Ligue 1,26,1996,2.9,4,3,1,2,1,1,7,14.3,6,1,0,1,1,5,2,0,Matches
833,Mikael Ellertsson,is ISL,"MF,DF",Spezia,it Serie A,20,2002,1.9,4,2,1,3,0,0,3,0.0,3,2,1,1,2,6,0,0,Matches
834,Harvey Elliott,eng ENG,"MF,FW",Liverpool,eng Premier League,19,2003,17.9,27,18,6,12,9,9,36,25.0,27,26,1,25,15,42,8,0,Matches
835,Elif Elmas,mk MKD,"FW,MF",Napoli,it Serie A,22,1999,18.1,24,13,8,12,4,11,23,47.8,12,18,2,16,11,35,5,0,Matches
836,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,30,1992,1.3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
837,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,28,1994,16.1,26,17,15,10,1,14,26,53.8,12,15,6,9,20,46,43,1,Matches
838,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,25,1996,31.4,46,24,32,12,2,27,41,65.9,14,31,16,15,35,81,149,3,Matches
839,Rodrigo Ely,br BRA,DF,Almería,es La Liga,28,1993,35.1,30,21,26,4,0,18,25,72.0,7,46,33,13,31,61,203,1,Matches
840,Mohamed Elyounoussi,no NOR,"MF,FW",Southampton,eng Premier League,27,1994,24.1,46,28,22,20,4,19,43,44.2,24,40,3,37,27,73,37,0,Matches
841,Adri Embarba,es ESP,"FW,MF",Almería,es La Liga,30,1992,16.4,50,27,21,26,3,22,46,47.8,24,23,0,23,9,59,9,0,Matches
842,Adri Embarba,es ESP,FW,Espanyol,es La Liga,30,1992,0.4,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
843,Breel Embolo,ch SUI,FW,Monaco,fr Ligue 1,25,1997,20.7,15,9,2,7,6,5,10,50.0,5,14,3,11,5,20,12,0,Matches
844,Emerson,br BRA,DF,Tottenham,eng Premier League,23,1999,19.3,54,33,38,12,4,27,40,67.5,13,17,3,14,18,72,75,0,Matches
845,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,25,1997,18.5,16,8,3,7,6,4,14,28.6,10,6,2,4,4,20,16,0,Matches
846,Julio Enciso,py PAR,"FW,MF",Brighton,eng Premier League,18,2004,9.0,13,4,3,6,4,8,13,61.5,5,9,0,9,4,17,2,0,Matches
847,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,29,1993,32.5,70,37,30,31,9,38,85,44.7,47,44,6,38,26,96,63,0,Matches
848,Arne Engels,be BEL,MF,Augsburg,de Bundesliga,18,2003,16.0,20,9,9,10,1,8,19,42.1,11,17,5,12,15,35,12,1,Matches
849,Christian Eriksen,dk DEN,MF,Manchester Utd,eng Premier League,30,1992,22.8,22,18,10,7,5,10,32,31.3,22,23,9,14,11,33,20,1,Matches
850,Martin Erlic,hr CRO,DF,Sassuolo,it Serie A,24,1998,25.9,27,16,18,8,1,10,23,43.5,13,36,23,13,31,58,120,1,Matches
851,Tjark Ernst,de GER,GK,Hertha BSC,de Bundesliga,19,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
852,Gonzalo Escalante,ar ARG,MF,Cremonese,it Serie A,29,1993,6.2,16,8,8,8,0,10,13,76.9,3,7,1,6,10,26,4,0,Matches
853,Gonzalo Escalante,ar ARG,MF,Cádiz,es La Liga,29,1993,12.5,36,24,15,20,1,15,29,51.7,14,18,4,14,17,53,26,1,Matches
854,Sergio Escudero,es ESP,DF,Valladolid,es La Liga,32,1989,16.0,33,19,21,8,4,15,35,42.9,20,26,6,20,26,59,46,0,Matches
855,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,30,1992,34.7,87,56,55,20,12,48,96,50.0,48,52,11,41,48,135,99,3,Matches
856,Bernardo Espinosa,co COL,DF,Girona,es La Liga,33,1989,13.6,6,2,2,4,0,3,9,33.3,6,17,10,7,12,18,70,2,Matches
857,Salvatore Esposito,it ITA,MF,Spezia,it Serie A,21,2000,10.8,15,12,8,5,2,5,21,23.8,16,9,1,8,11,26,18,0,Matches
858,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,20,2002,18.3,24,13,17,5,2,12,17,70.6,5,28,17,11,34,58,90,0,Matches
859,Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,24,1998,29.7,61,31,36,19,6,35,60,58.3,25,30,8,22,37,98,37,1,Matches
860,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,34,1988,11.7,13,5,12,1,0,7,11,63.6,4,15,11,4,18,31,51,0,Matches
861,Edu Expósito,es ESP,MF,Espanyol,es La Liga,25,1996,12.9,34,20,16,15,3,13,23,56.5,10,7,0,7,12,46,20,0,Matches
862,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,24,1998,29.3,42,24,17,18,7,18,38,47.4,20,22,0,22,13,55,10,0,Matches
863,Kimberly Ezekwem,de GER,DF,Freiburg,de Bundesliga,21,2001,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
864,Nicolás Ezequiel Fernández,ar ARG,"MF,DF",Elche,es La Liga,22,2000,5.7,23,12,10,7,6,9,17,52.9,8,7,0,7,5,28,2,1,Matches
865,Abdessamad Ezzalzouli,ma MAR,"FW,MF",Osasuna,es La Liga,20,2001,16.7,29,19,13,12,4,13,23,56.5,10,20,0,20,4,33,6,0,Matches
866,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,37,1985,34.6,2,0,2,0,0,1,2,50.0,1,1,0,1,0,2,10,1,Matches
867,Fabinho,br BRA,MF,Liverpool,eng Premier League,28,1993,29.7,65,38,18,40,7,24,62,38.7,38,38,11,27,37,102,40,0,Matches
868,Fábio,br BRA,"DF,MF",Nantes,fr Ligue 1,32,1990,2.5,4,2,1,2,1,4,6,66.7,2,2,0,2,3,7,11,0,Matches
869,Noah Fadiga,sn SEN,DF,Brest,fr Ligue 1,22,1999,14.5,30,21,18,9,3,14,26,53.8,12,17,7,10,26,56,18,0,Matches
870,Wout Faes,be BEL,DF,Leicester City,eng Premier League,24,1998,31.0,56,33,28,26,2,28,44,63.6,16,53,37,16,41,97,113,2,Matches
871,Wout Faes,be BEL,DF,Reims,fr Ligue 1,24,1998,3.0,1,1,1,0,0,1,2,50.0,1,6,3,3,7,8,19,0,Matches
872,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,21,2001,16.9,29,19,12,15,2,8,27,29.6,19,16,2,14,8,37,7,1,Matches
873,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,33,1988,11.4,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,10,2,Matches
874,Romain Faivre,fr FRA,"MF,FW",Lorient,fr Ligue 1,24,1998,13.8,13,8,5,4,4,5,25,20.0,20,11,0,11,1,14,4,0,Matches
875,Romain Faivre,fr FRA,MF,Lyon,fr Ligue 1,24,1998,3.3,6,3,2,2,2,1,3,33.3,2,3,0,3,0,6,0,0,Matches
876,Radamel Falcao,co COL,"FW,MF",Rayo Vallecano,es La Liga,36,1986,6.8,4,4,1,3,0,1,8,12.5,7,5,1,4,2,6,10,0,Matches
877,Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,27,1995,38.0,2,0,2,0,0,2,2,100.0,0,0,0,0,2,4,21,3,Matches
878,Fali,es ESP,"DF,MF",Cádiz,es La Liga,28,1993,19.0,27,19,19,8,0,18,29,62.1,11,24,15,9,13,40,70,1,Matches
879,Fallou Fall,sn SEN,DF,Reims,fr Ligue 1,18,2004,0.4,0,0,0,0,0,0,1,0.0,1,3,3,0,0,0,4,0,Matches
880,Mamadou Fall,sn SEN,DF,Villarreal,es La Liga,19,2002,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
881,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,30,1991,16.5,34,24,19,13,2,16,41,39.0,25,30,11,19,15,49,37,0,Matches
882,Ansu Fati,es ESP,FW,Barcelona,es La Liga,19,2002,15.5,16,9,8,4,4,5,18,27.8,13,19,0,19,5,21,6,0,Matches
883,Khalil Fayad,fr FRA,MF,Montpellier,fr Ligue 1,18,2004,8.0,30,14,12,16,2,12,21,57.1,9,8,1,7,9,39,4,0,Matches
884,Cheikh Faye,sn SEN,FW,Montpellier,fr Ligue 1,23,1999,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
885,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,35,1987,11.9,15,12,8,7,0,4,11,36.4,7,9,4,5,28,43,61,0,Matches
886,Jacopo Fazzini,it ITA,MF,Empoli,it Serie A,19,2003,9.2,31,17,20,8,3,18,34,52.9,16,15,3,12,7,38,19,0,Matches
887,Zouhair Feddal,ma MAR,DF,Valladolid,es La Liga,33,1989,4.2,4,2,1,3,0,3,4,75.0,1,9,9,0,5,9,27,0,Matches
888,Nabil Fekir,fr FRA,MF,Betis,es La Liga,29,1993,10.7,11,5,3,3,5,2,9,22.2,7,6,2,4,1,12,0,0,Matches
889,Felipe,br BRA,DF,Nott'ham Forest,eng Premier League,33,1989,15.8,42,23,29,13,0,24,41,58.5,17,34,13,21,36,78,90,0,Matches
890,Felipe,br BRA,DF,Atlético Madrid,es La Liga,33,1989,2.2,3,2,1,2,0,2,4,50.0,2,2,2,0,0,3,7,0,Matches
891,Luiz Felipe,it ITA,DF,Betis,es La Liga,25,1997,19.6,34,23,23,11,0,18,34,52.9,16,43,24,19,28,62,106,0,Matches
892,João Félix,pt POR,"FW,MF",Chelsea,eng Premier League,22,1999,10.5,14,7,5,6,3,4,12,33.3,8,3,0,3,1,15,1,1,Matches
893,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,22,1999,7.2,10,7,2,3,5,1,6,16.7,5,1,0,1,3,13,2,0,Matches
894,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,24,1997,16.1,30,20,14,13,3,15,29,51.7,14,27,14,13,29,59,61,1,Matches
895,Kiko Femenía,es ESP,DF,Villarreal,es La Liga,31,1991,12.6,18,9,14,3,1,13,18,72.2,5,15,6,9,20,38,22,0,Matches
896,Evan Ferguson,ie IRL,FW,Brighton,eng Premier League,17,2004,10.6,6,3,1,3,2,1,7,14.3,6,11,1,10,2,8,6,0,Matches
897,Lewis Ferguson,sct SCO,"MF,FW",Bologna,it Serie A,22,1999,25.7,44,25,16,20,8,20,40,50.0,20,22,7,15,19,63,25,0,Matches
898,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,eng Premier League,27,1994,36.8,68,42,24,25,19,30,71,42.3,41,37,5,32,25,93,40,1,Matches
899,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,26,1996,27.1,35,25,26,5,4,18,34,52.9,16,37,16,21,54,89,87,2,Matches
900,Aitor Fernández,es ESP,GK,Osasuna,es La Liga,31,1991,21.0,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,17,0,Matches
901,Álex Fernández,es ESP,"MF,FW",Cádiz,es La Liga,29,1992,17.5,13,7,6,4,3,4,14,28.6,10,14,1,13,8,21,19,0,Matches
902,Álvaro Fernández,es ESP,GK,Espanyol,es La Liga,24,1998,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,2,Matches
903,Carlos Fernández,es ESP,FW,Real Sociedad,es La Liga,26,1996,7.0,6,4,1,3,2,1,15,6.7,14,1,0,1,1,7,4,0,Matches
904,Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,21,2001,17.2,45,27,25,17,3,21,56,37.5,35,32,2,30,16,61,12,1,Matches
905,Federico Fernández,ar ARG,DF,Elche,es La Liga,33,1989,1.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,12,0,Matches
906,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,26,1996,24.0,35,28,20,11,4,19,30,63.3,11,31,22,9,27,62,98,1,Matches
907,Valery Fernández,es ESP,"MF,DF",Girona,es La Liga,22,1999,10.7,12,6,4,6,2,5,9,55.6,4,8,1,7,10,22,9,1,Matches
908,Fernando,es ESP,GK,Almería,es La Liga,32,1990,36.5,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,20,3,Matches
909,Fernando,br BRA,"MF,DF",Sevilla,es La Liga,35,1987,17.5,34,23,14,17,3,18,30,60.0,12,21,10,11,24,58,29,0,Matches
910,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,28,1994,9.6,9,5,7,2,0,4,8,50.0,4,21,10,11,19,28,25,0,Matches
911,Alex Ferrari,it ITA,DF,Cremonese,it Serie A,28,1994,11.2,40,23,32,7,1,28,42,66.7,14,19,4,15,25,65,45,1,Matches
912,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,24,1998,1.5,4,2,2,2,0,1,3,33.3,2,3,1,2,1,5,4,0,Matches
913,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,30,1992,30.4,55,35,32,19,4,30,89,33.7,59,22,6,16,26,81,21,0,Matches
914,Fidel,es ESP,"MF,FW",Elche,es La Liga,32,1989,19.0,15,10,8,5,2,4,38,10.5,34,9,0,9,5,20,8,0,Matches
915,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,24,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
916,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,32,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
917,Roberto Firmino,br BRA,"FW,MF",Liverpool,eng Premier League,30,1991,13.5,17,12,2,12,3,4,21,19.0,17,16,1,15,7,24,2,0,Matches
918,Junior Firpo,es ESP,DF,Leeds United,eng Premier League,25,1996,15.2,47,25,27,15,5,24,46,52.2,22,23,7,16,24,71,40,0,Matches
