,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
843,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,1995,9.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,Matches
844,Fali,es ESP,"DF,MF",Cádiz,es La Liga,27,1993,20.0,32,19,24,8,0,17,32,53.1,15,26,16,10,24,56,82,0,Matches
845,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,28,1993,0.2,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0,Matches
846,Omar Faraj,se SWE,FW,Levante,es La Liga,19,2002,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
847,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,29,1991,28.6,62,40,38,21,3,29,62,46.8,33,38,5,33,23,85,62,1,Matches
848,Mohamed Fares,dz ALG,"DF,FW",Genoa,it Serie A,25,1996,6.5,4,2,1,3,0,0,4,0.0,4,8,3,5,8,12,11,0,Matches
849,Diego Farias,br BRA,"MF,FW",Cagliari,it Serie A,31,1990,0.7,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,Matches
850,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,23,1998,12.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
851,Ömer Faruk Beyaz,tr TUR,"DF,MF",Stuttgart,de Bundesliga,17,2003,0.8,4,3,1,3,0,1,5,20.0,4,0,0,0,2,6,0,0,Matches
852,Noah Fatar,fr FRA,"DF,MF",Angers,fr Ligue 1,19,2002,0.1,1,0,0,0,1,0,1,0.0,1,0,0,0,1,2,0,0,Matches
853,Ansu Fati,es ESP,FW,Barcelona,es La Liga,18,2002,3.7,3,2,0,2,1,1,1,100.0,0,4,0,4,1,4,0,0,Matches
854,Julien Faussurier,fr FRA,"MF,DF",Brest,fr Ligue 1,34,1987,5.4,10,6,3,3,4,6,13,46.2,7,12,1,11,5,15,6,0,Matches
855,Andrea Favilli,it ITA,FW,Genoa,it Serie A,24,1997,0.4,1,1,0,0,1,0,0,,0,0,0,0,0,1,2,0,Matches
856,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,15.9,17,11,10,6,1,9,12,75.0,3,21,16,5,27,44,67,1,Matches
857,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1996,1.3,4,1,0,4,0,2,4,50.0,2,0,0,0,0,4,0,0,Matches
858,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,Matches
859,Nabil Fekir,fr FRA,MF,Betis,es La Liga,28,1993,31.0,43,29,5,25,13,7,36,19.4,29,14,0,14,7,50,7,0,Matches
860,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,16.7,20,15,11,8,1,8,18,44.4,10,17,11,6,28,48,77,0,Matches
861,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,27.7,41,23,21,16,4,20,34,58.8,14,40,33,7,33,74,102,1,Matches
862,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,21,1999,14.0,5,2,1,4,0,1,5,20.0,4,4,1,3,7,12,8,0,Matches
863,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,8.7,9,6,6,3,0,6,11,54.5,5,13,8,5,9,18,33,0,Matches
864,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,23.8,35,22,23,10,2,21,37,56.8,16,24,8,16,37,72,51,0,Matches
865,Evan Ferguson,ie IRL,MF,Brighton,eng Premier League,16,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
866,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
867,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,26,1994,34.6,54,28,26,22,6,26,91,28.6,65,36,0,36,17,71,42,2,Matches
868,Edimilson Fernandes,ch SUI,"MF,FW",Arminia,de Bundesliga,25,1996,3.1,2,0,1,1,0,1,4,25.0,3,2,2,0,2,4,6,0,Matches
869,Aitor Fernández,es ESP,GK,Levante,es La Liga,30,1991,13.0,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,7,0,Matches
870,Álex Fernández,es ESP,MF,Cádiz,es La Liga,28,1992,22.8,47,31,22,17,8,21,61,34.4,40,30,7,23,30,77,31,0,Matches
871,Álvaro Fernández,es ESP,GK,Brentford,eng Premier League,23,1998,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2,Matches
872,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,32,1989,5.8,3,0,3,0,0,2,5,40.0,3,10,10,0,4,7,28,0,Matches
873,Fernandinho,br BRA,"MF,DF",Manchester City,eng Premier League,36,1985,10.7,21,10,7,10,4,9,27,33.3,18,8,2,6,8,29,13,1,Matches
874,Fernando,br BRA,"MF,DF",Sevilla,es La Liga,34,1987,20.6,24,17,14,9,1,12,33,36.4,21,21,13,8,29,53,32,2,Matches
875,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,18.3,40,22,28,9,3,19,33,57.6,14,31,22,9,39,79,63,1,Matches
876,Salvador Ferrer,es ESP,"DF,MF",Spezia,it Serie A,23,1998,16.6,32,18,15,9,8,12,25,48.0,13,24,12,12,18,50,46,0,Matches
877,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,29,1992,32.3,55,35,28,23,4,29,87,33.3,58,21,5,16,30,85,35,0,Matches
878,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,6.9,7,5,2,2,3,2,4,50.0,2,6,5,1,7,14,12,0,Matches
879,Fidel,es ESP,MF,Elche,es La Liga,31,1989,25.1,44,23,18,17,9,14,57,24.6,43,9,1,8,7,51,20,0,Matches
880,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,23,1998,6.2,10,8,5,4,1,4,8,50.0,4,7,2,5,4,14,6,0,Matches
881,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,32,1989,3.2,3,1,0,2,1,2,4,50.0,2,5,1,4,2,5,8,0,Matches
882,Luca Fiordilino,it ITA,MF,Venezia,it Serie A,25,1996,7.3,21,13,11,6,4,13,27,48.1,14,14,4,10,11,32,12,0,Matches
883,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,31,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
884,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,29,1991,11.0,23,14,5,8,10,3,16,18.8,13,20,0,20,4,27,3,0,Matches
885,Junior Firpo,es ESP,"DF,MF",Leeds United,eng Premier League,24,1996,19.0,61,29,30,26,5,31,59,52.5,28,22,6,16,24,85,37,0,Matches
886,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,28,1993,32.0,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,10,1,Matches
887,Ashley Fletcher,eng ENG,FW,Watford,eng Premier League,25,1995,0.3,2,1,1,1,0,1,1,100.0,0,1,1,0,0,2,0,0,Matches
888,Alexis Flips,fr FRA,"MF,DF",Reims,fr Ligue 1,21,2000,11.7,37,21,21,9,7,22,45,48.9,23,21,0,21,24,61,17,0,Matches
889,Alessandro Florenzi,it ITA,"DF,FW",Milan,it Serie A,30,1991,12.8,28,14,14,7,7,14,32,43.8,18,9,2,7,27,55,10,1,Matches
890,Phil Foden,eng ENG,FW,Manchester City,eng Premier League,21,2000,23.6,16,8,10,4,2,7,17,41.2,10,9,0,9,11,27,5,0,Matches
891,Mamadou Fofana,ml MLI,DF,Metz,fr Ligue 1,23,1998,0.4,1,1,0,1,0,1,2,50.0,1,2,1,1,1,2,2,0,Matches
892,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,26,1995,37.3,27,19,11,13,3,12,58,20.7,46,24,2,22,26,53,17,1,Matches
893,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7.0,12,8,11,1,0,7,11,63.6,4,5,2,3,12,24,26,1,Matches
894,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,22,1999,24.3,69,43,19,41,9,29,56,51.8,27,29,7,22,32,101,22,2,Matches
895,Thomas Foket,be BEL,"DF,FW",Reims,fr Ligue 1,26,1994,24.8,28,19,12,13,3,18,40,45.0,22,26,4,22,33,61,35,0,Matches
896,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,1.9,2,0,1,0,1,0,1,0.0,1,3,3,0,2,4,4,0,Matches
897,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,3.1,5,3,3,2,0,1,5,20.0,4,3,1,2,10,15,10,0,Matches
898,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38.0,23,12,14,7,2,11,25,44.0,14,39,32,7,44,67,159,1,Matches
899,Fernando Forestieri,it ITA,"FW,MF",Udinese,it Serie A,31,1990,0.6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
900,Pablo Fornals,es ESP,"FW,MF",West Ham,eng Premier League,25,1996,31.1,54,28,21,21,12,22,84,26.2,62,49,2,47,27,81,16,1,Matches
901,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,19.0,21,12,2,11,8,7,22,31.8,15,18,0,18,2,23,2,1,Matches
902,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,17.0,53,23,21,27,5,21,54,38.9,33,17,1,16,19,72,12,2,Matches
903,Marcus Forss,fi FIN,"FW,MF",Brentford,eng Premier League,22,1999,2.3,3,3,0,2,1,2,4,50.0,2,5,0,5,1,4,0,0,Matches
904,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,23,2,Matches
905,Philipp Förster,de GER,"MF,FW",Stuttgart,de Bundesliga,26,1995,10.7,20,13,4,12,4,11,26,42.3,15,12,1,11,3,23,2,0,Matches
906,Francesco Forte,it ITA,FW,Venezia,it Serie A,28,1993,4.7,3,2,0,2,1,2,5,40.0,3,1,0,1,0,3,2,0,Matches
907,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1.0,2,0,2,0,0,1,2,50.0,1,2,1,1,0,2,4,0,Matches
908,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,9,4,Matches
909,Tariqe Fosu,gh GHA,DF,Brentford,eng Premier League,25,1995,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
910,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,1.6,5,3,3,1,1,4,4,100.0,0,1,0,1,2,7,2,0,Matches
911,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2.0,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,0,Matches
912,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,28,1993,26.0,36,17,17,15,4,21,34,61.8,13,19,3,16,29,65,49,0,Matches
913,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,21.4,69,49,35,28,6,35,47,74.5,12,29,7,22,20,89,50,0,Matches
914,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,it Serie A,22,1999,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
915,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,1995,9.4,26,19,12,10,4,13,27,48.1,14,8,2,6,9,35,25,0,Matches
916,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,27.2,57,39,22,27,8,36,74,48.6,38,27,0,27,28,85,52,0,Matches
917,Enric Franquesa,es ESP,"DF,FW",Levante,es La Liga,24,1997,6.9,5,3,4,0,1,0,1,0.0,1,4,0,4,7,12,11,0,Matches
918,Fransérgio,br BRA,MF,Bordeaux,fr Ligue 1,30,1990,14.0,24,10,8,12,4,12,43,27.9,31,18,6,12,23,47,23,0,Matches
919,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,27,1994,16.3,10,3,5,3,2,5,13,38.5,8,11,1,10,11,21,11,0,Matches
920,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,21,1999,31.7,46,16,26,18,2,26,52,50.0,26,44,12,32,29,75,62,1,Matches
921,Fred,br BRA,MF,Manchester Utd,eng Premier League,28,1993,22.5,63,27,32,24,7,22,79,27.8,57,38,11,27,32,95,24,0,Matches
922,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,28,1992,3.4,2,2,2,0,0,0,1,0.0,1,2,1,1,4,6,6,0,Matches
923,Morten Frendrup,dk DEN,"DF,MF",Genoa,it Serie A,20,2001,7.7,40,24,19,13,8,13,29,44.8,16,19,2,17,17,57,7,1,Matches
924,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29,1992,26.3,69,39,22,33,14,30,70,42.9,40,48,8,40,35,104,26,1,Matches
925,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,25,1995,6.7,14,8,10,4,0,9,11,81.8,2,5,3,2,5,19,26,0,Matches
926,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,25,1995,13.0,17,5,14,3,0,10,16,62.5,6,13,7,6,23,40,47,0,Matches
927,Jeremie Frimpong,nl NED,DF,Leverkusen,de Bundesliga,20,2000,22.8,32,18,19,12,1,12,23,52.2,11,24,6,18,17,49,40,2,Matches
928,Christian Früchtl,de GER,GK,Bayern Munich,de Bundesliga,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
929,Jorge de Frutos,es ESP,"MF,FW",Levante,es La Liga,24,1997,19.6,33,15,14,11,8,10,51,19.6,41,11,1,10,12,45,13,0,Matches
930,Leo Fuhr Hjelde,no NOR,"MF,DF",Leeds United,eng Premier League,17,2003,1.7,5,4,3,2,0,3,3,100.0,0,3,3,0,4,9,7,0,Matches
931,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,23,1998,19.0,28,16,10,10,8,18,39,46.2,21,31,2,29,8,36,9,0,Matches
932,Angelo Fulgini,fr FRA,"MF,FW",Angers,fr Ligue 1,24,1996,32.5,35,25,8,18,9,14,44,31.8,30,21,5,16,22,57,5,1,Matches
933,Marius Funk,de GER,GK,Greuther Fürth,de Bundesliga,25,1996,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,Matches
934,Stephan Fürstner,de GER,MF,Mainz 05,de Bundesliga,33,1987,0.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,Matches
935,Matteo Gabbia,it ITA,DF,Milan,it Serie A,21,1999,6.0,4,3,1,3,0,0,4,0.0,4,2,2,0,8,12,12,0,Matches
936,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,it Serie A,29,1991,12.7,6,4,3,2,1,1,7,14.3,6,5,2,3,3,9,10,0,Matches
937,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,de Bundesliga,26,1995,1.2,3,3,1,1,1,3,3,100.0,0,1,0,1,1,4,2,0,Matches
938,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,21,2000,0.2,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,0,0,Matches
939,Luca Gagliano,it ITA,"FW,DF",Cagliari,it Serie A,21,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
940,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,27,1994,7.2,12,6,7,4,1,1,13,7.7,12,14,5,9,9,21,7,0,Matches
941,Riccardo Gagliolo,se SWE,DF,Salernitana,it Serie A,31,1990,12.6,23,12,16,4,3,16,27,59.3,11,15,8,7,28,51,52,0,Matches
942,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,26,1994,36.6,108,66,60,37,11,42,99,42.4,57,48,8,40,45,153,52,0,Matches
943,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,27,1993,15.3,40,21,14,21,5,14,30,46.7,16,16,2,14,20,60,21,0,Matches
944,Nicolas Galazzi,it ITA,MF,Venezia,it Serie A,20,2000,0.2,2,1,1,0,1,0,1,0.0,1,0,0,0,0,2,0,0,Matches
945,Pablo Galdames Millán,cl CHI,MF,Genoa,it Serie A,24,1996,11.4,28,12,6,16,6,12,35,34.3,23,16,2,14,8,36,9,1,Matches
946,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,es La Liga,32,1989,12.8,12,6,3,3,6,2,12,16.7,10,15,2,13,6,18,9,0,Matches
947,Conor Gallagher,eng ENG,MF,Crystal Palace,eng Premier League,21,2000,31.6,69,38,35,20,14,21,69,30.4,48,58,9,49,29,98,26,0,Matches
948,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,28,1993,31.0,3,0,3,0,0,1,1,100.0,0,0,0,0,2,5,12,1,Matches
949,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,31,1989,19.1,59,36,40,16,3,30,61,49.2,31,22,7,15,32,91,35,1,Matches
950,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,34,1987,26.5,19,10,5,9,5,6,18,33.3,12,22,1,21,6,25,1,0,Matches
951,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,31,1989,18.2,60,36,24,24,12,18,44,40.9,26,23,4,19,24,84,13,0,Matches
952,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,22,1999,11.4,3,2,1,2,0,2,6,33.3,4,4,0,4,2,5,3,0,Matches
953,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,de Bundesliga,25,1996,1.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
954,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,28,1992,33.3,42,23,15,18,9,8,35,22.9,27,27,3,24,42,84,24,0,Matches
955,Dani García,es ESP,MF,Athletic Club,es La Liga,31,1990,24.2,36,22,15,17,4,14,47,29.8,33,27,10,17,24,60,41,1,Matches
956,David García,es ESP,DF,Osasuna,es La Liga,27,1994,34.5,28,14,15,11,2,12,22,54.5,10,27,21,6,52,80,168,0,Matches
957,Eric García,es ESP,DF,Barcelona,es La Liga,20,2001,22.7,27,18,13,13,1,11,26,42.3,15,22,12,10,44,71,53,3,Matches
958,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,21,1999,33.6,60,35,44,12,4,39,73,53.4,34,34,8,26,45,105,53,0,Matches
959,Joan García,es ESP,GK,Espanyol,es La Liga,20,2001,1.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,2,Matches
960,Manu García,es ESP,MF,Alavés,es La Liga,23,1998,12.0,18,9,6,9,3,9,27,33.3,18,8,2,6,13,31,4,0,Matches
961,Raúl García,es ESP,FW,Athletic Club,es La Liga,35,1986,20.0,27,17,6,11,10,8,36,22.2,28,30,4,26,9,36,21,0,Matches
962,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,28,1993,26.4,43,26,12,23,8,16,49,32.7,33,31,4,27,24,67,16,0,Matches
963,Saúl García,es ESP,MF,Alavés,es La Liga,26,1994,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
964,Unai García,es ESP,DF,Osasuna,es La Liga,29,1992,15.6,21,12,14,6,1,14,17,82.4,3,19,11,8,22,43,78,0,Matches
965,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,eng Premier League,17,2004,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
966,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,30,1990,6.9,10,4,2,5,3,6,10,60.0,4,6,3,3,6,16,15,0,Matches
967,Djeidi Gassama,fr FRA,FW,Paris S-G,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
968,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,33,1988,30.5,56,34,26,25,5,27,74,36.5,47,45,11,34,53,109,49,1,Matches
969,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,16,2004,25.7,38,18,13,18,7,9,33,27.3,24,36,0,36,25,63,13,0,Matches
970,Dwight Gayle,eng ENG,"FW,DF",Newcastle Utd,eng Premier League,30,1990,0.4,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches
971,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,25,1995,0.7,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,1,0,Matches
972,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,30,1990,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2,Matches
973,Linus Gechter,de GER,DF,Hertha BSC,de Bundesliga,17,2004,8.0,15,8,13,2,0,7,14,50.0,7,12,7,5,11,26,29,0,Matches
974,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,23,1998,15.3,34,23,9,20,5,17,30,56.7,13,15,1,14,14,48,7,1,Matches
975,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,eng Premier League,19,2002,8.3,4,3,1,0,3,2,10,20.0,8,9,0,9,0,4,3,0,Matches
976,Luca Gemello,it ITA,GK,Torino,it Serie A,21,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
977,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,27,1994,17.5,42,20,18,17,7,22,36,61.1,14,24,1,23,25,67,25,1,Matches
978,Valère Germain,fr FRA,FW,Montpellier,fr Ligue 1,31,1990,21.9,23,14,6,11,6,8,31,25.8,23,13,1,12,9,32,27,0,Matches
979,Gerson,br BRA,"MF,FW",Marseille,fr Ligue 1,24,1997,28.3,42,17,16,20,6,8,35,22.9,27,26,4,22,16,58,16,2,Matches
980,Willem Geubbels,fr FRA,"FW,MF",Nantes,fr Ligue 1,19,2001,6.0,8,5,4,2,2,5,12,41.7,7,5,0,5,6,14,5,0,Matches
981,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,30,1990,5.5,5,4,2,1,2,0,4,0.0,4,3,1,2,0,5,4,0,Matches
982,Ismaël Gharbi,es ESP,FW,Paris S-G,fr Ligue 1,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
983,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,eng Premier League,26,1995,4.3,4,4,2,2,0,2,7,28.6,5,6,0,6,1,5,2,0,Matches
984,Anwar El Ghazi,nl NED,"FW,MF",Everton,eng Premier League,26,1995,0.1,1,1,1,0,0,1,1,100.0,0,3,0,3,0,1,0,0,Matches
985,Lamine Ghezali,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1999,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
986,Paolo Ghiglione,it ITA,DF,Genoa,it Serie A,24,1997,6.7,17,12,8,6,3,9,14,64.3,5,11,5,6,10,27,12,1,Matches
987,Saman Ghoddos,ir IRN,"MF,DF",Brentford,eng Premier League,27,1993,6.0,17,10,8,6,3,9,15,60.0,6,2,0,2,3,20,16,0,Matches
988,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,30,1991,3.7,3,1,1,2,0,0,3,0.0,3,2,1,1,3,6,10,0,Matches
989,Dimitris Giannoulis,gr GRE,DF,Norwich City,eng Premier League,25,1995,13.0,36,21,17,17,2,24,36,66.7,12,22,6,16,19,55,41,1,Matches
990,Morgan Gibbs-White,eng ENG,"DF,FW",Wolves,eng Premier League,21,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
991,Ben Gibson,eng ENG,DF,Norwich City,eng Premier League,28,1993,27.7,23,16,17,6,0,7,12,58.3,5,36,30,6,27,50,139,2,Matches
992,Niko Gießelmann,de GER,"DF,FW",Union Berlin,de Bundesliga,29,1991,23.1,24,17,10,11,3,15,38,39.5,23,26,4,22,18,42,29,1,Matches
993,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,33,1987,34.0,2,0,2,0,0,2,7,28.6,5,0,0,0,3,5,11,5,Matches
994,Bryan Gil,es ESP,"FW,MF",Tottenham,eng Premier League,20,2001,1.0,3,0,1,0,2,1,2,50.0,1,2,0,2,0,3,0,0,Matches
995,Bryan Gil,es ESP,"MF,FW",Valencia,es La Liga,20,2001,8.4,13,8,6,3,4,2,13,15.4,11,13,0,13,1,14,4,0,Matches
996,Óscar Gil,es ESP,DF,Espanyol,es La Liga,24,1997,18.8,52,35,27,20,5,25,46,54.3,21,33,9,24,19,71,33,2,Matches
997,Mario Gila,es ESP,DF,Real Madrid,es La Liga,20,2000,0.3,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0,Matches
998,Billy Gilmour,sct SCO,MF,Norwich City,eng Premier League,20,2001,20.6,41,21,16,21,4,14,52,26.9,38,21,4,17,17,58,29,0,Matches
999,Daniel Ginczek,de GER,"MF,FW",Wolfsburg,de Bundesliga,30,1991,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1000,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,27,1994,26.2,36,22,20,13,3,27,40,67.5,13,21,10,11,33,69,76,0,Matches
1001,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,fr Ligue 1,21,2000,5.5,7,5,3,2,2,4,10,40.0,6,8,0,8,4,11,5,0,Matches
1002,Sebastian Giovinco,it ITA,MF,Sampdoria,it Serie A,34,1987,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1003,Jimmy Giraudon,fr FRA,DF,Troyes,fr Ligue 1,29,1992,18.0,14,6,10,4,0,7,22,31.8,15,24,14,10,37,51,68,1,Matches
1004,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,29,1992,35.0,85,52,49,32,4,52,103,50.5,51,67,33,34,69,154,143,0,Matches
1005,Olivier Giroud,fr FRA,FW,Milan,it Serie A,34,1986,21.0,15,11,4,6,5,3,17,17.6,14,13,4,9,3,18,19,0,Matches
1006,Serge Gnabry,de GER,"FW,DF",Bayern Munich,de Bundesliga,26,1995,24.3,47,31,16,20,11,22,57,38.6,35,26,0,26,14,61,3,0,Matches
1007,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,23,1998,22.5,47,32,29,14,4,24,39,61.5,15,41,19,22,15,62,100,2,Matches
1008,Diego Godín,uy URU,DF,Cagliari,it Serie A,35,1986,9.1,18,7,13,3,2,10,15,66.7,5,7,5,2,13,31,46,0,Matches
1009,Edoardo Goldaniga,it ITA,DF,Cagliari,it Serie A,27,1993,10.4,12,5,7,5,0,4,11,36.4,7,8,5,3,22,34,23,0,Matches
1010,Edoardo Goldaniga,it ITA,"DF,MF",Sassuolo,it Serie A,27,1993,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1011,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,fr Ligue 1,25,1996,16.7,40,22,10,18,12,18,41,43.9,23,26,1,25,12,52,8,0,Matches
1012,André Gomes,pt POR,MF,Everton,eng Premier League,28,1993,6.9,16,4,6,6,4,8,32,25.0,24,8,2,6,1,17,7,1,Matches
1013,Angel Gomes,eng ENG,"MF,FW",Lille,fr Ligue 1,20,2000,10.6,23,13,6,12,5,10,15,66.7,5,4,0,4,3,26,4,0,Matches
